,Pd_3px
-58.900800000000004,0.0
-58.8908,0.0
-58.880799999999994,0.0
-58.8708,0.0
-58.8608,0.0
-58.85080000000001,0.0
-58.8408,0.0
-58.830799999999996,0.0
-58.820800000000006,0.0
-58.8108,0.0
-58.800799999999995,0.0
-58.790800000000004,0.0
-58.7808,0.0
-58.770799999999994,0.0
-58.7608,0.0
-58.7508,0.0
-58.74079999999999,0.0
-58.7308,0.0
-58.7208,0.0
-58.710800000000006,0.0
-58.7008,0.0
-58.690799999999996,0.0
-58.680800000000005,0.0
-58.6708,0.0
-58.660799999999995,0.0
-58.650800000000004,0.0
-58.6408,0.0
-58.630799999999994,0.0
-58.6208,0.0
-58.6108,0.0
-58.60080000000001,0.0
-58.5908,0.0
-58.580799999999996,0.0
-58.570800000000006,0.0
-58.5608,0.0
-58.550799999999995,0.0
-58.540800000000004,0.0
-58.5308,0.0
-58.520799999999994,0.0
-58.5108,0.0
-58.5008,0.0
-58.49079999999999,0.0
-58.4808,0.0
-58.4708,0.0
-58.460800000000006,0.0
-58.4508,0.0
-58.440799999999996,0.0
-58.430800000000005,0.0
-58.4208,0.0
-58.410799999999995,0.0
-58.400800000000004,0.0
-58.3908,0.0
-58.380799999999994,0.0
-58.3708,0.0
-58.3608,0.0
-58.35080000000001,0.0
-58.3408,0.0
-58.330799999999996,0.0
-58.320800000000006,0.0
-58.3108,0.0
-58.300799999999995,0.0
-58.290800000000004,0.0
-58.2808,0.0
-58.270799999999994,0.0
-58.2608,0.0
-58.2508,0.0
-58.24079999999999,0.0
-58.2308,0.0
-58.2208,0.0
-58.210800000000006,0.0
-58.2008,0.0
-58.190799999999996,0.0
-58.180800000000005,0.0
-58.1708,0.0
-58.160799999999995,0.0
-58.150800000000004,0.0
-58.1408,0.0
-58.130799999999994,0.0
-58.1208,0.0
-58.1108,0.0
-58.10080000000001,0.0
-58.0908,0.0
-58.080799999999996,0.0
-58.070800000000006,0.0
-58.0608,0.0
-58.050799999999995,0.0
-58.040800000000004,0.0
-58.0308,0.0
-58.020799999999994,0.0
-58.0108,0.0
-58.0008,0.0
-57.99079999999999,0.0
-57.9808,0.0
-57.9708,0.0
-57.960800000000006,0.0
-57.9508,0.0
-57.940799999999996,0.0
-57.930800000000005,0.0
-57.9208,0.0
-57.910799999999995,0.0
-57.900800000000004,0.0
-57.8908,0.0
-57.880799999999994,0.0
-57.8708,0.0
-57.8608,0.0
-57.85080000000001,0.0
-57.8408,0.0
-57.830799999999996,0.0
-57.820800000000006,0.0
-57.8108,0.0
-57.800799999999995,0.0
-57.790800000000004,0.0
-57.7808,0.0
-57.770799999999994,0.0
-57.7608,0.0
-57.7508,0.0
-57.74079999999999,0.0
-57.7308,0.0
-57.7208,0.0
-57.710800000000006,0.0
-57.7008,0.0
-57.690799999999996,0.0
-57.680800000000005,0.0
-57.6708,0.0
-57.660799999999995,0.0
-57.650800000000004,0.0
-57.6408,0.0
-57.630799999999994,0.0
-57.6208,0.0
-57.6108,0.0
-57.60080000000001,0.0
-57.5908,0.0
-57.580799999999996,0.0
-57.570800000000006,0.0
-57.5608,0.0
-57.550799999999995,0.0
-57.540800000000004,0.0
-57.5308,0.0
-57.520799999999994,0.0
-57.5108,0.0
-57.5008,0.0
-57.49079999999999,0.0
-57.4808,0.0
-57.4708,0.0
-57.460800000000006,0.0
-57.4508,0.0
-57.440799999999996,0.0
-57.430800000000005,0.0
-57.4208,0.0
-57.410799999999995,0.0
-57.400800000000004,0.0
-57.3908,0.0
-57.380799999999994,0.0
-57.3708,0.0
-57.3608,0.0
-57.35080000000001,0.0
-57.3408,0.0
-57.330799999999996,0.0
-57.320800000000006,0.0
-57.3108,0.0
-57.300799999999995,0.0
-57.290800000000004,0.0
-57.2808,0.0
-57.270799999999994,0.0
-57.2608,0.0
-57.2508,0.0
-57.24079999999999,0.0
-57.2308,0.0
-57.2208,0.0
-57.210800000000006,0.0
-57.2008,0.0
-57.190799999999996,0.0
-57.180800000000005,0.0
-57.1708,0.0
-57.160799999999995,0.0
-57.150800000000004,0.0
-57.1408,0.0
-57.130799999999994,0.0
-57.1208,0.0
-57.1108,0.0
-57.10080000000001,0.0
-57.0908,0.0
-57.080799999999996,0.0
-57.070800000000006,0.0
-57.0608,0.0
-57.050799999999995,0.0
-57.040800000000004,0.0
-57.0308,0.0
-57.020799999999994,0.0
-57.0108,0.0
-57.0008,0.0
-56.99079999999999,0.0
-56.9808,0.0
-56.9708,0.0
-56.960800000000006,0.0
-56.9508,0.0
-56.940799999999996,0.0
-56.930800000000005,0.0
-56.9208,0.0
-56.910799999999995,0.0
-56.900800000000004,0.0
-56.8908,0.0
-56.880799999999994,0.0
-56.8708,0.0
-56.8608,0.0
-56.85080000000001,0.0
-56.8408,0.0
-56.830799999999996,0.0
-56.820800000000006,0.0
-56.8108,0.0
-56.800799999999995,0.0
-56.790800000000004,0.0
-56.7808,0.0
-56.770799999999994,0.0
-56.7608,0.0
-56.7508,0.0
-56.74079999999999,0.0
-56.7308,0.0
-56.7208,0.0
-56.710800000000006,0.0
-56.7008,0.0
-56.690799999999996,0.0
-56.680800000000005,0.0
-56.6708,0.0
-56.660799999999995,0.0
-56.650800000000004,0.0
-56.6408,0.0
-56.630799999999994,0.0
-56.6208,0.0
-56.6108,0.0
-56.60080000000001,0.0
-56.5908,0.0
-56.580799999999996,0.0
-56.570800000000006,0.0
-56.5608,0.0
-56.550799999999995,0.0
-56.540800000000004,0.0
-56.5308,0.0
-56.520799999999994,0.0
-56.5108,0.0
-56.5008,0.0
-56.49079999999999,0.0
-56.4808,0.0
-56.4708,0.0
-56.460800000000006,0.0
-56.4508,0.0
-56.440799999999996,0.0
-56.430800000000005,0.0
-56.4208,0.0
-56.410799999999995,0.0
-56.400800000000004,0.0
-56.3908,0.0
-56.380799999999994,0.0
-56.3708,0.0
-56.3608,0.0
-56.35080000000001,0.0
-56.3408,0.0
-56.330799999999996,0.0
-56.320800000000006,0.0
-56.3108,0.0
-56.300799999999995,0.0
-56.290800000000004,0.0
-56.2808,0.0
-56.270799999999994,0.0
-56.2608,0.0
-56.2508,0.0
-56.24079999999999,0.0
-56.2308,0.0
-56.2208,0.0
-56.210800000000006,0.0
-56.2008,0.0
-56.190799999999996,0.0
-56.180800000000005,0.0
-56.1708,0.0
-56.160799999999995,0.0
-56.150800000000004,0.0
-56.1408,0.0
-56.130799999999994,0.0
-56.1208,0.0
-56.1108,0.0
-56.10080000000001,0.0
-56.0908,0.0
-56.080799999999996,0.0
-56.070800000000006,0.0
-56.0608,0.0
-56.050799999999995,0.0
-56.040800000000004,0.0
-56.0308,0.0
-56.020799999999994,0.0
-56.0108,0.0
-56.0008,0.0
-55.99079999999999,0.0
-55.9808,0.0
-55.9708,0.0
-55.960800000000006,0.0
-55.9508,0.0
-55.940799999999996,0.0
-55.930800000000005,0.0
-55.9208,0.0
-55.910799999999995,0.0
-55.900800000000004,0.0
-55.8908,0.0
-55.880799999999994,0.0
-55.8708,0.0
-55.8608,0.0
-55.85080000000001,0.0
-55.8408,0.0
-55.830799999999996,0.0
-55.820800000000006,0.0
-55.8108,0.0
-55.800799999999995,0.0
-55.790800000000004,0.0
-55.7808,0.0
-55.770799999999994,0.0
-55.7608,0.0
-55.7508,0.0
-55.74079999999999,0.0
-55.7308,0.0
-55.7208,0.0
-55.710800000000006,0.0
-55.7008,0.0
-55.690799999999996,0.0
-55.680800000000005,0.0
-55.6708,0.0
-55.660799999999995,0.0
-55.650800000000004,0.0
-55.6408,0.0
-55.630799999999994,0.0
-55.6208,0.0
-55.6108,0.0
-55.60080000000001,0.0
-55.5908,0.0
-55.580799999999996,0.0
-55.570800000000006,0.0
-55.5608,0.0
-55.550799999999995,0.0
-55.540800000000004,0.0
-55.5308,0.0
-55.520799999999994,0.0
-55.5108,0.0
-55.5008,0.0
-55.49079999999999,0.0
-55.4808,0.0
-55.4708,0.0
-55.460800000000006,0.0
-55.4508,0.0
-55.440799999999996,0.0
-55.430800000000005,0.0
-55.4208,0.0
-55.410799999999995,0.0
-55.400800000000004,0.0
-55.3908,0.0
-55.380799999999994,0.0
-55.3708,0.0
-55.3608,0.0
-55.35080000000001,0.0
-55.3408,0.0
-55.330799999999996,0.0
-55.320800000000006,0.0
-55.3108,0.0
-55.300799999999995,0.0
-55.290800000000004,0.0
-55.2808,0.0
-55.270799999999994,0.0
-55.2608,0.0
-55.2508,0.0
-55.24079999999999,0.0
-55.2308,0.0
-55.2208,0.0
-55.210800000000006,0.0
-55.2008,0.0
-55.190799999999996,0.0
-55.180800000000005,0.0
-55.1708,0.0
-55.160799999999995,0.0
-55.150800000000004,0.0
-55.1408,0.0
-55.130799999999994,0.0
-55.1208,0.0
-55.1108,0.0
-55.10080000000001,0.0
-55.0908,0.0
-55.080799999999996,0.0
-55.070800000000006,0.0
-55.0608,0.0
-55.050799999999995,0.0
-55.040800000000004,0.0
-55.0308,0.0
-55.020799999999994,0.0
-55.0108,0.0
-55.0008,0.0
-54.99079999999999,0.0
-54.9808,0.0
-54.9708,0.0
-54.960800000000006,0.0
-54.9508,0.0
-54.940799999999996,0.0
-54.930800000000005,0.0
-54.9208,0.0
-54.910799999999995,0.0
-54.900800000000004,0.0
-54.8908,0.0
-54.880799999999994,0.0
-54.8708,0.0
-54.8608,0.0
-54.85080000000001,0.0
-54.8408,0.0
-54.830799999999996,0.0
-54.820800000000006,0.0
-54.8108,0.0
-54.800799999999995,0.0
-54.790800000000004,0.0
-54.7808,0.0
-54.770799999999994,0.0
-54.7608,0.0
-54.7508,0.0
-54.74079999999999,0.0
-54.7308,0.0
-54.7208,0.0
-54.710800000000006,0.0
-54.7008,0.0
-54.690799999999996,0.0
-54.680800000000005,0.0
-54.6708,0.0
-54.660799999999995,0.0
-54.650800000000004,0.0
-54.6408,0.0
-54.630799999999994,0.0
-54.6208,0.0
-54.6108,0.0
-54.60080000000001,0.0
-54.5908,0.0
-54.580799999999996,0.0
-54.570800000000006,0.0
-54.5608,0.0
-54.550799999999995,0.0
-54.540800000000004,0.0
-54.5308,0.0
-54.520799999999994,0.0
-54.5108,0.0
-54.5008,0.0
-54.49079999999999,0.0
-54.4808,0.0
-54.4708,0.0
-54.460800000000006,0.0
-54.4508,0.0
-54.440799999999996,0.0
-54.430800000000005,0.0
-54.4208,0.0
-54.410799999999995,0.0
-54.400800000000004,0.0
-54.3908,0.0
-54.380799999999994,0.0
-54.3708,0.0
-54.3608,0.0
-54.35080000000001,0.0
-54.3408,0.0
-54.330799999999996,0.0
-54.320800000000006,0.0
-54.3108,0.0
-54.300799999999995,0.0
-54.290800000000004,0.0
-54.2808,0.0
-54.270799999999994,0.0
-54.2608,0.0
-54.2508,0.0
-54.24079999999999,0.0
-54.2308,0.0
-54.2208,0.0
-54.210800000000006,0.0
-54.2008,0.0
-54.190799999999996,0.0
-54.180800000000005,0.0
-54.1708,0.0
-54.160799999999995,0.0
-54.150800000000004,0.0
-54.1408,0.0
-54.130799999999994,0.0
-54.1208,0.0
-54.1108,0.0
-54.10080000000001,0.0
-54.0908,0.0
-54.080799999999996,0.0
-54.070800000000006,0.0
-54.0608,0.0
-54.050799999999995,0.0
-54.040800000000004,0.0
-54.0308,0.0
-54.020799999999994,0.0
-54.0108,0.0
-54.0008,0.0
-53.99079999999999,0.0
-53.9808,0.0
-53.9708,0.0
-53.960800000000006,0.0
-53.9508,0.0
-53.940799999999996,0.0
-53.930800000000005,0.0
-53.9208,0.0
-53.910799999999995,0.0
-53.900800000000004,0.0
-53.8908,0.0
-53.880799999999994,0.0
-53.8708,0.0
-53.8608,0.0
-53.85080000000001,0.0
-53.8408,0.0
-53.830799999999996,0.0
-53.820800000000006,0.0
-53.8108,0.0
-53.800799999999995,0.0
-53.790800000000004,0.0
-53.7808,0.0
-53.770799999999994,0.0
-53.7608,0.0
-53.7508,0.0
-53.74079999999999,0.0
-53.7308,0.0
-53.7208,0.0
-53.710800000000006,0.0
-53.7008,0.0
-53.690799999999996,0.0
-53.680800000000005,0.0
-53.6708,0.0
-53.660799999999995,0.0
-53.650800000000004,0.0
-53.6408,0.0
-53.630799999999994,0.0
-53.6208,0.0
-53.6108,0.0
-53.60080000000001,0.0
-53.5908,0.0
-53.580799999999996,0.0
-53.570800000000006,0.0
-53.5608,0.0
-53.550799999999995,0.0
-53.540800000000004,0.0
-53.5308,0.0
-53.520799999999994,0.0
-53.5108,0.0
-53.5008,0.0
-53.49079999999999,0.0
-53.4808,0.0
-53.4708,0.0
-53.460800000000006,0.0
-53.4508,0.0
-53.440799999999996,0.0
-53.430800000000005,0.0
-53.4208,0.0
-53.410799999999995,0.0
-53.400800000000004,0.0
-53.3908,0.0
-53.380799999999994,0.0
-53.3708,0.0
-53.3608,0.0
-53.35080000000001,0.0
-53.3408,0.0
-53.330799999999996,0.0
-53.320800000000006,0.0
-53.3108,0.0
-53.300799999999995,0.0
-53.290800000000004,0.0
-53.2808,0.0
-53.270799999999994,0.0
-53.2608,0.0
-53.2508,0.0
-53.24079999999999,0.0
-53.2308,0.0
-53.2208,0.0
-53.210800000000006,0.0
-53.2008,0.0
-53.190799999999996,0.0
-53.180800000000005,0.0
-53.1708,0.0
-53.160799999999995,0.0
-53.150800000000004,0.0
-53.1408,0.0
-53.130799999999994,0.0
-53.1208,0.0
-53.1108,0.0
-53.10080000000001,0.0
-53.0908,0.0
-53.080799999999996,0.0
-53.070800000000006,0.0
-53.0608,0.0
-53.050799999999995,0.0
-53.040800000000004,0.0
-53.0308,0.0
-53.020799999999994,0.0
-53.0108,0.0
-53.0008,0.0
-52.99079999999999,0.0
-52.9808,0.0
-52.9708,0.0
-52.960800000000006,0.0
-52.9508,0.0
-52.940799999999996,0.0
-52.930800000000005,0.0
-52.9208,0.0
-52.910799999999995,0.0
-52.900800000000004,0.0
-52.8908,0.0
-52.880799999999994,0.0
-52.8708,0.0
-52.8608,0.0
-52.85080000000001,0.0
-52.8408,0.0
-52.830799999999996,0.0
-52.820800000000006,0.0
-52.8108,0.0
-52.800799999999995,0.0
-52.790800000000004,0.0
-52.7808,0.0
-52.770799999999994,0.0
-52.7608,0.0
-52.7508,0.0
-52.74079999999999,0.0
-52.7308,0.0
-52.7208,0.0
-52.710800000000006,0.0
-52.7008,0.0
-52.690799999999996,0.0
-52.680800000000005,0.0
-52.6708,0.0
-52.660799999999995,0.0
-52.650800000000004,0.0
-52.6408,0.0
-52.630799999999994,0.0
-52.6208,0.0
-52.6108,0.0
-52.60080000000001,0.0
-52.5908,0.0
-52.580799999999996,0.0
-52.570800000000006,0.0
-52.5608,0.0
-52.550799999999995,0.0
-52.540800000000004,0.0
-52.5308,0.0
-52.520799999999994,0.0
-52.5108,0.0
-52.5008,0.0
-52.49079999999999,0.0
-52.4808,0.0
-52.4708,0.0
-52.460800000000006,0.0
-52.4508,0.0
-52.440799999999996,0.0
-52.430800000000005,0.0
-52.4208,0.0
-52.410799999999995,0.0
-52.400800000000004,0.0
-52.3908,0.0
-52.380799999999994,0.0
-52.3708,0.0
-52.3608,0.0
-52.35080000000001,0.0
-52.3408,0.0
-52.330799999999996,0.0
-52.320800000000006,0.0
-52.3108,0.0
-52.300799999999995,0.0
-52.290800000000004,0.0
-52.2808,0.0
-52.270799999999994,0.0
-52.2608,0.0
-52.2508,0.0
-52.24079999999999,0.0
-52.2308,0.0
-52.2208,0.0
-52.210800000000006,0.0
-52.2008,0.0
-52.190799999999996,0.0
-52.180800000000005,0.0
-52.1708,0.0
-52.160799999999995,0.0
-52.150800000000004,0.0
-52.1408,0.0
-52.130799999999994,0.0
-52.1208,0.0
-52.1108,0.0
-52.10080000000001,0.0
-52.0908,0.0
-52.080799999999996,0.0
-52.070800000000006,0.0
-52.0608,0.0
-52.050799999999995,0.0
-52.040800000000004,0.0
-52.0308,0.0
-52.020799999999994,0.0
-52.0108,0.0
-52.0008,0.0
-51.99079999999999,0.0
-51.9808,0.0
-51.9708,0.0
-51.960800000000006,0.0
-51.9508,0.0
-51.940799999999996,0.0
-51.930800000000005,0.0
-51.9208,0.0
-51.910799999999995,0.0
-51.900800000000004,0.0
-51.8908,0.0
-51.880799999999994,0.0
-51.8708,0.0
-51.8608,0.0
-51.85080000000001,0.0
-51.8408,0.0
-51.830799999999996,0.0
-51.820800000000006,0.0
-51.8108,0.0
-51.800799999999995,0.0
-51.790800000000004,0.0
-51.7808,0.0
-51.770799999999994,0.0
-51.7608,0.0
-51.7508,0.0
-51.74079999999999,0.0
-51.7308,0.0
-51.7208,0.0
-51.710800000000006,0.0
-51.7008,0.0
-51.690799999999996,0.0
-51.680800000000005,0.0
-51.6708,0.0
-51.660799999999995,0.0
-51.650800000000004,0.0
-51.6408,0.0
-51.630799999999994,0.0
-51.6208,0.0
-51.6108,0.0
-51.60080000000001,0.0
-51.5908,0.0
-51.580799999999996,0.0
-51.570800000000006,0.0
-51.5608,0.0
-51.550799999999995,0.0
-51.540800000000004,0.0
-51.5308,0.0
-51.520799999999994,0.0
-51.5108,0.0
-51.5008,0.0
-51.49079999999999,0.0
-51.4808,0.0
-51.4708,0.0
-51.460800000000006,0.0
-51.4508,0.0
-51.440799999999996,0.0
-51.430800000000005,0.0
-51.4208,0.0
-51.410799999999995,0.0
-51.400800000000004,0.0
-51.3908,0.0
-51.380799999999994,0.0
-51.3708,0.0
-51.3608,0.0
-51.35080000000001,0.0
-51.3408,0.0
-51.330799999999996,0.0
-51.320800000000006,0.0
-51.3108,0.0
-51.300799999999995,0.0
-51.290800000000004,0.0
-51.2808,0.0
-51.270799999999994,0.0
-51.2608,0.0
-51.2508,0.0
-51.24079999999999,0.0
-51.2308,0.0
-51.2208,0.0
-51.210800000000006,0.0
-51.2008,0.0
-51.190799999999996,0.0
-51.180800000000005,0.0
-51.1708,0.0
-51.160799999999995,0.0
-51.150800000000004,0.0
-51.1408,0.0
-51.130799999999994,0.0
-51.1208,0.0
-51.1108,0.0
-51.10080000000001,0.0
-51.0908,0.0
-51.080799999999996,0.0
-51.070800000000006,0.0
-51.0608,0.0
-51.050799999999995,0.0
-51.040800000000004,0.0
-51.0308,0.0
-51.020799999999994,0.0
-51.0108,0.0
-51.0008,0.0
-50.99079999999999,0.0
-50.9808,0.0
-50.9708,0.0
-50.960800000000006,0.0
-50.9508,0.0
-50.940799999999996,0.0
-50.930800000000005,0.0
-50.9208,0.0
-50.910799999999995,0.0
-50.900800000000004,0.0
-50.8908,0.0
-50.880799999999994,0.0
-50.8708,0.0
-50.8608,0.0
-50.85080000000001,0.0
-50.8408,0.0
-50.830799999999996,0.0
-50.820800000000006,0.0
-50.8108,0.0
-50.800799999999995,0.0
-50.790800000000004,0.0
-50.7808,0.0
-50.770799999999994,0.0
-50.7608,0.0
-50.7508,0.0
-50.74079999999999,0.0
-50.7308,0.0
-50.7208,0.0
-50.710800000000006,0.0
-50.7008,0.0
-50.690799999999996,0.0
-50.680800000000005,0.0
-50.6708,0.0
-50.660799999999995,0.0
-50.650800000000004,0.0
-50.6408,0.0
-50.630799999999994,0.0
-50.6208,0.0
-50.6108,0.0
-50.60080000000001,0.0
-50.5908,0.0
-50.580799999999996,0.0
-50.570800000000006,0.0
-50.5608,0.0
-50.550799999999995,0.0
-50.540800000000004,0.0
-50.5308,0.0
-50.520799999999994,0.0
-50.5108,0.0
-50.5008,0.0
-50.49079999999999,0.0
-50.4808,0.0
-50.4708,0.0
-50.460800000000006,0.0
-50.4508,0.0
-50.440799999999996,0.0
-50.430800000000005,0.0
-50.4208,0.0
-50.410799999999995,0.0
-50.400800000000004,0.0
-50.3908,0.0
-50.380799999999994,0.0
-50.3708,0.0
-50.3608,0.0
-50.35080000000001,0.0
-50.3408,0.0
-50.330799999999996,0.0
-50.320800000000006,0.0
-50.3108,0.0
-50.300799999999995,0.0
-50.290800000000004,0.0
-50.2808,0.0
-50.270799999999994,0.0
-50.2608,0.0
-50.2508,0.0
-50.24079999999999,0.0
-50.2308,0.0
-50.2208,0.0
-50.210800000000006,0.0
-50.2008,0.0
-50.190799999999996,0.0
-50.180800000000005,0.0
-50.1708,0.0
-50.160799999999995,0.0
-50.150800000000004,0.0
-50.1408,0.0
-50.130799999999994,0.0
-50.1208,0.0
-50.1108,0.0
-50.10080000000001,0.0
-50.0908,0.0
-50.080799999999996,0.0
-50.070800000000006,0.0
-50.0608,0.0
-50.050799999999995,0.0
-50.040800000000004,0.0
-50.0308,0.0
-50.020799999999994,0.0
-50.0108,0.0
-50.0008,0.0
-49.99079999999999,0.0
-49.9808,0.0
-49.9708,0.0
-49.960800000000006,2.84e-20
-49.9508,5.95e-20
-49.940799999999996,1.23e-19
-49.930800000000005,2.53e-19
-49.9208,5.14e-19
-49.910799999999995,1.03e-18
-49.900800000000004,4.02e-11
-49.8908,8.46e-11
-49.880799999999994,1.76e-10
-49.8708,3.63e-10
-49.8608,7.41e-10
-49.85080000000001,1.49e-09
-49.8408,2.98e-09
-49.830799999999996,5.89e-09
-49.820800000000006,1.15e-08
-49.8108,2.22e-08
-49.800799999999995,4.24e-08
-49.790800000000004,8.02e-08
-49.7808,1.5e-07
-49.770799999999994,2.78e-07
-49.7608,5.08e-07
-49.7508,9.2e-07
-49.74079999999999,1.65e-06
-49.7308,2.92e-06
-49.7208,5.12e-06
-49.710800000000006,8.87e-06
-49.7008,1.52e-05
-49.690799999999996,2.58e-05
-49.680800000000005,4.33e-05
-49.6708,7.2e-05
-49.660799999999995,0.000118
-49.650800000000004,0.000192
-49.6408,0.000309
-49.630799999999994,0.000491
-49.6208,0.000773
-49.6108,0.0012
-49.60080000000001,0.00185
-49.5908,0.00282
-49.580799999999996,0.00425
-49.570800000000006,0.00633
-49.5608,0.00934
-49.550799999999995,0.0136
-49.540800000000004,0.0197
-49.5308,0.0281
-49.520799999999994,0.0396
-49.5108,0.0554
-49.5008,0.0765
-49.49079999999999,0.105
-49.4808,0.141
-49.4708,0.189
-49.460800000000006,0.25
-49.4508,0.328
-49.440799999999996,0.425
-49.430800000000005,0.544
-49.4208,0.69
-49.410799999999995,0.865
-49.400800000000004,1.07
-49.3908,1.32
-49.380799999999994,1.6
-49.3708,1.92
-49.3608,2.28
-49.35080000000001,2.68
-49.3408,3.12
-49.330799999999996,3.58
-49.320800000000006,4.08
-49.3108,4.59
-49.300799999999995,5.11
-49.290800000000004,5.63
-49.2808,6.13
-49.270799999999994,6.61
-49.2608,7.05
-49.2508,7.43
-49.24079999999999,7.76
-49.2308,8.01
-49.2208,8.18
-49.210800000000006,8.26
-49.2008,8.25
-49.190799999999996,8.16
-49.180800000000005,7.98
-49.1708,7.72
-49.160799999999995,7.39
-49.150800000000004,7.0
-49.1408,6.55
-49.130799999999994,6.07
-49.1208,5.57
-49.1108,5.05
-49.10080000000001,4.53
-49.0908,4.02
-49.080799999999996,3.53
-49.070800000000006,3.06
-49.0608,2.63
-49.050799999999995,2.24
-49.040800000000004,1.88
-49.0308,1.56
-49.020799999999994,1.29
-49.0108,1.05
-49.0008,0.843
-48.99079999999999,0.672
-48.9808,0.529
-48.9708,0.413
-48.960800000000006,0.318
-48.9508,0.243
-48.940799999999996,0.183
-48.930800000000005,0.137
-48.9208,0.101
-48.910799999999995,0.0738
-48.900800000000004,0.0533
-48.8908,0.0381
-48.880799999999994,0.027
-48.8708,0.0189
-48.8608,0.0131
-48.85080000000001,0.00894
-48.8408,0.00605
-48.830799999999996,0.00406
-48.820800000000006,0.00269
-48.8108,0.00176
-48.800799999999995,0.00114
-48.790800000000004,0.000734
-48.7808,0.000466
-48.770799999999994,0.000293
-48.7608,0.000182
-48.7508,0.000112
-48.74079999999999,6.79e-05
-48.7308,4.09e-05
-48.7208,2.43e-05
-48.710800000000006,1.43e-05
-48.7008,8.33e-06
-48.690799999999996,4.8e-06
-48.680800000000005,2.73e-06
-48.6708,1.54e-06
-48.660799999999995,8.6e-07
-48.650800000000004,4.74e-07
-48.6408,2.59e-07
-48.630799999999994,1.4e-07
-48.6208,7.46e-08
-48.6108,3.94e-08
-48.60080000000001,2.06e-08
-48.5908,1.07e-08
-48.580799999999996,5.45e-09
-48.570800000000006,2.76e-09
-48.5608,1.38e-09
-48.550799999999995,6.83e-10
-48.540800000000004,3.35e-10
-48.5308,1.62e-10
-48.520799999999994,7.77e-11
-48.5108,0.0
-48.5008,0.0
-48.49079999999999,0.0
-48.4808,0.0
-48.4708,0.0
-48.460800000000006,0.0
-48.4508,0.0
-48.440799999999996,0.0
-48.430800000000005,0.0
-48.4208,0.0
-48.410799999999995,0.0
-48.400800000000004,0.0
-48.3908,0.0
-48.380799999999994,0.0
-48.3708,0.0
-48.3608,0.0
-48.35080000000001,0.0
-48.3408,0.0
-48.330799999999996,0.0
-48.320800000000006,0.0
-48.3108,0.0
-48.300799999999995,0.0
-48.290800000000004,0.0
-48.2808,0.0
-48.270799999999994,0.0
-48.2608,0.0
-48.2508,0.0
-48.24079999999999,0.0
-48.2308,0.0
-48.2208,0.0
-48.210800000000006,0.0
-48.2008,0.0
-48.190799999999996,0.0
-48.180800000000005,0.0
-48.1708,0.0
-48.160799999999995,0.0
-48.150800000000004,0.0
-48.1408,0.0
-48.130799999999994,0.0
-48.1208,0.0
-48.1108,0.0
-48.10080000000001,0.0
-48.0908,0.0
-48.080799999999996,0.0
-48.070800000000006,0.0
-48.0608,0.0
-48.050799999999995,0.0
-48.040800000000004,0.0
-48.0308,0.0
-48.020799999999994,0.0
-48.0108,0.0
-48.0008,0.0
-47.99079999999999,0.0
-47.9808,0.0
-47.9708,0.0
-47.960800000000006,0.0
-47.9508,0.0
-47.940799999999996,0.0
-47.930800000000005,0.0
-47.9208,0.0
-47.910799999999995,0.0
-47.900800000000004,0.0
-47.8908,0.0
-47.880799999999994,0.0
-47.8708,0.0
-47.8608,0.0
-47.85080000000001,0.0
-47.8408,0.0
-47.830799999999996,0.0
-47.820800000000006,0.0
-47.8108,0.0
-47.800799999999995,0.0
-47.790800000000004,0.0
-47.7808,0.0
-47.770799999999994,0.0
-47.7608,0.0
-47.7508,0.0
-47.74079999999999,0.0
-47.7308,0.0
-47.7208,0.0
-47.710800000000006,0.0
-47.7008,0.0
-47.690799999999996,0.0
-47.680800000000005,0.0
-47.6708,0.0
-47.660799999999995,0.0
-47.650800000000004,0.0
-47.6408,0.0
-47.630799999999994,0.0
-47.6208,0.0
-47.6108,0.0
-47.60080000000001,0.0
-47.5908,0.0
-47.580799999999996,0.0
-47.570800000000006,0.0
-47.5608,0.0
-47.550799999999995,0.0
-47.540800000000004,0.0
-47.5308,0.0
-47.520799999999994,0.0
-47.5108,0.0
-47.5008,0.0
-47.49079999999999,0.0
-47.4808,0.0
-47.4708,0.0
-47.460800000000006,0.0
-47.4508,0.0
-47.440799999999996,0.0
-47.430800000000005,0.0
-47.4208,0.0
-47.410799999999995,0.0
-47.400800000000004,0.0
-47.3908,0.0
-47.380799999999994,0.0
-47.3708,0.0
-47.3608,0.0
-47.35080000000001,0.0
-47.3408,0.0
-47.330799999999996,0.0
-47.320800000000006,0.0
-47.3108,0.0
-47.300799999999995,0.0
-47.290800000000004,0.0
-47.2808,0.0
-47.270799999999994,0.0
-47.2608,0.0
-47.2508,0.0
-47.24079999999999,0.0
-47.2308,0.0
-47.2208,0.0
-47.210800000000006,0.0
-47.2008,0.0
-47.190799999999996,0.0
-47.180800000000005,0.0
-47.1708,0.0
-47.160799999999995,0.0
-47.150800000000004,0.0
-47.1408,0.0
-47.130799999999994,0.0
-47.1208,0.0
-47.1108,0.0
-47.10080000000001,0.0
-47.0908,0.0
-47.080799999999996,0.0
-47.070800000000006,0.0
-47.0608,0.0
-47.050799999999995,0.0
-47.040800000000004,0.0
-47.0308,0.0
-47.020799999999994,0.0
-47.0108,0.0
-47.0008,0.0
-46.99079999999999,0.0
-46.9808,0.0
-46.9708,0.0
