slab,mol,nset,xtheta,ytheta,ztheta,0
slab1,molA,nset39,-108.76345450864578,-145.26446438933604,95.31623001631112,202905.963716392
slab1,molA,nset40,85.72275373539941,13.269192112010217,-169.53811406410804,202905.907580732
slab1,molA,nset41,-134.47369154285684,163.98189727172036,149.75323890517438,202905.977714028
slab1,molA,nset42,7.75892412761462,-34.65951565274662,-176.086400202236,202905.975776138
slab1,molA,nset43,122.19403047081647,92.4001992735295,-68.48731481364446,202906.206850789
slab1,molA,nset44,-127.24987131642771,-154.559622820014,-156.71595822271127,202906.169412646
slab1,molA,nset45,12.559102703454812,-63.28780644667778,151.36123696682165,202906.081411475
slab1,molA,nset46,164.1558107937077,33.99213321920189,-179.32710781983346,202906.399779038
slab1,molA,nset47,149.00339696847578,53.214638484287576,-36.602516547717926,202906.206377793
slab1,molA,nset48,16.553826885320348,-137.97247724238102,104.98945093836517,202906.02659795
slab1,molA,nset49,-123.55701475462034,40.715436032995655,122.34443600919735,202906.081860075
slab1,molA,nset50,-176.54985311142667,151.22552513327855,125.59821424780216,202906.068981902
slab1,molA,nset51,-136.55118381236412,140.24692847703398,-9.226813923046933,202905.970672733
slab1,molA,nset52,-4.223188051485522,-22.567163486582558,-2.060100681413644,202905.8678196
slab1,molA,nset53,59.893466352154746,141.1657548941776,150.6352676357497,202905.948190344
slab1,molA,nset54,150.9512998327957,-174.63778176661373,14.766319732840458,202906.02833101
slab1,molA,nset55,119.03788253793567,-9.207520506527914,-111.24310724589932,202905.980653261
slab1,molA,nset56,-108.19752697491968,172.69019312608606,175.22466173876018,202905.918493486
slab1,molA,nset57,168.81115522360955,-118.86952880669016,128.0073369440408,202906.141502658
slab1,molA,nset58,-5.0330971445700925,125.02211214909681,122.2992242868566,202906.083924841
slab1,molA,nset59,123.85132459778964,-84.61270336583037,-46.072269484741355,202906.206813086
slab1,molA,nset60,82.89068538481229,-20.33421106754227,175.83388609447547,202905.907902715
slab1,molA,nset61,132.26735914753704,172.12782865527868,-51.25794790805253,202905.720929471
slab1,molA,nset62,-77.30391455332163,103.14540244012818,-10.932343923852898,202906.208571793
slab1,molA,nset63,7.800068909675673,143.66298326822465,-6.210981259150998,202905.868493843
slab1,molA,nset64,-99.31473100498309,156.62494336110638,-160.80349609201892,202905.981034108
slab1,molA,nset65,108.24065657514245,-56.238222993456105,161.53146409680573,202906.14193925
slab1,molA,nset66,25.997328472481342,-179.6750774694377,-95.09837214106503,202906.11619855
slab1,molA,nset67,108.93427676320044,106.07717139188628,-41.56734875968084,202906.140746688
slab1,molA,nset68,178.69277451039886,67.27318777114576,100.08694758678882,202906.149516399
slab1,molA,nset69,-125.95660720441997,-142.54329052849923,-53.60176600155354,202906.208285887
slab1,molA,nset70,-121.3974131375348,39.87730089385201,6.952314012611566,202906.191995049
slab1,molA,nset71,-15.766800458484397,-86.24994374666642,36.120536624013596,202906.218293234
slab1,molA,nset72,-40.88689438149413,-91.3552259305045,62.728491289719926,202906.217688109
slab1,molA,nset73,47.066782418849044,-108.72112189384376,-31.09302397987895,202906.218617774
slab1,molA,nset74,-72.31883429222361,74.82285326500423,128.6229940484905,202905.869304748
slab1,molA,nset75,-86.50223917582953,83.38668694218751,-123.13506267818805,202906.177116637
slab1,molA,nset76,87.02154814891276,-130.42188126329413,50.67467911415804,202906.141585122
slab1,molA,nset77,-53.25394945083454,-168.79499445200997,-38.59634105031736,202905.977820055
slab1,molA,nset78,-161.58787888974715,7.29765451112155,111.72274638860023,202905.997742771
slab1,molA,nset79,-31.18405807686102,-16.565834686819443,-12.621452354493016,202905.867799765
slab1,molA,nset80,11.037331311631704,-34.51918355552198,65.10586971022639,202906.17786225
slab1,molA,nset81,-23.30488450891727,25.568183668758905,-135.64073997588167,202905.840514427
slab1,molA,nset82,-49.785981634398354,43.34159982579635,71.15627848529911,202906.135686583
slab1,molA,nset83,139.0818372185928,-0.23302167340278856,-166.06323566333612,202905.945641803
slab1,molA,nset84,106.1630090804706,-168.23782706859336,-110.71187428560906,202905.773046643
slab1,molA,nset85,-123.62202115099782,83.11042944616952,-24.7733126666009,202906.207073517
slab1,molA,nset86,-139.693470392074,-173.33921044963373,140.9764210977536,202905.917397014
slab1,molA,nset87,125.74421189907173,9.58043915691647,159.02843418644994,202905.919887415
slab1,molA,nset88,52.6983653841275,34.64589541797568,39.320410753856606,202905.964364072
slab1,molA,nset89,-66.96565538866015,-81.84956145700956,-119.03089935227395,202906.082689232
slab1,molA,nset90,135.88305018144138,12.082216864738342,49.77438533622302,202905.976455965
slab1,molA,nset91,19.99496045961297,-179.00210334411076,-22.51155633021554,202905.990680771
slab1,molA,nset92,-128.69247939762369,65.45729321480997,-51.85569459174542,202906.218999415
slab1,molA,nset93,-131.78495332707234,-93.23034811709593,-126.8539545310386,202906.206064312
slab1,molA,nset94,-17.691868014613362,-6.861406633478964,-78.75671022493535,202906.066190048
slab1,molA,nset95,-120.31881882437133,-118.41125742383684,66.6738881664954,202906.149766815
slab1,molA,nset96,-65.24395380146062,45.68108620811651,150.1952424186817,202906.080712474
slab1,molA,nset97,74.85708902962483,65.26584389438912,-129.63269489446546,202906.081543282
slab1,molA,nset98,-106.79603340865077,-61.49100848581497,-35.13160063078425,202906.080385122
slab1,molA,nset99,-40.815589558343305,-144.53633899358522,90.9727674005207,202905.998541396
slab1,molA,nset100,-168.89641232824394,12.276220532215348,39.7802817589679,202906.041242404
slab1,molB,nset1,72.02402954004543,140.2742182617858,-34.831639072185425,238638.35354342
slab1,molB,nset2,-21.870199803425407,86.78854176600402,139.7090826935559,238638.801364166
slab1,molB,nset3,76.64932584603463,-169.6782537755435,82.83460115982763,238638.341077139
slab1,molB,nset4,-24.215760237371825,-53.450704597014294,31.985996091714583,238638.953660275
slab1,molB,nset5,147.19757723783545,-10.182306625755189,-4.239859787349985,238638.409246736
slab1,molB,nset6,156.7047653220215,-75.96155236673307,-41.765863576946515,238638.772642644
slab1,molB,nset7,-4.128073865480843,10.113978695465846,74.74395175343071,238638.902592241
slab1,molB,nset8,81.20769173509905,-40.37433842083212,-46.92068861550189,238638.35260853
slab1,molB,nset9,118.98712536714413,-164.8208570670334,-3.1004918264482626,238638.692425782
slab1,molB,nset10,-154.79368956227754,-20.648358318026737,45.08318517485387,238638.669530589
slab1,molB,nset11,-106.6184234758758,-29.898393783097674,-150.1708102951472,238639.047869408
slab1,molB,nset12,43.174017055624546,14.08063577296943,46.431104807870724,238639.06919599
slab1,molB,nset13,-5.770115420666087,142.01476965760043,-144.00337535761142,238639.060044912
slab1,molB,nset14,43.926502232657015,92.55944905625626,155.26573996899702,238638.956045641
slab1,molB,nset15,106.17819412084174,-98.91092615871517,-79.32748568853853,238638.692323389
slab1,molB,nset16,70.94088998645464,-16.202578094231285,108.52516515298828,238638.359353833
slab1,molB,nset17,42.80079672889045,-8.036761425928745,-134.02161165163284,238638.81292955
slab1,molB,nset18,155.9986871199713,-42.83285808062291,-84.34262973057527,238639.042659872
slab1,molB,nset19,141.280143684383,-176.79209979832376,129.7110746231869,238638.360931185
slab1,molB,nset20,112.33717729853333,-14.158117038577018,136.16047557959394,238638.30846237
slab1,molB,nset21,-75.3644362267309,35.66887383596867,103.37943396468802,238638.353302609
slab1,molB,nset22,150.11463313748317,-109.66799276277969,-129.8101472492695,238638.839416843
slab1,molB,nset23,57.81666855178452,-1.5686187567283696,-151.23403185738965,238638.516688644
slab1,molB,nset24,-60.09112987188355,-38.22243259786305,-104.41397923980627,238638.912458001
slab1,molB,nset25,112.41064722415246,-26.188625271551075,0.7954478443791118,238639.024467068
slab1,molB,nset26,-118.74721642506654,-80.66146254208273,4.4150426183899185,238638.771164867
slab1,molB,nset27,104.15686187281068,-44.843002976070295,14.056681277388378,238638.688781866
slab1,molB,nset28,14.47984628832674,60.79054596808271,149.18495714005041,238638.776461127
slab1,molB,nset29,-98.77658171577885,-121.59090537307316,21.51409182637721,238638.770196657
slab1,molB,nset30,-170.90315818865685,-121.00456242462315,-103.80576776539665,238638.931627148
slab1,molB,nset31,75.2694168925043,89.23996243437301,70.04043595844112,238638.771825573
slab1,molB,nset32,-34.45117266290697,-98.85213855118545,82.35166572423992,238638.774741439
slab1,molB,nset33,150.47718505008163,-119.72954743355561,-80.5515090747616,238638.691708571
slab1,molB,nset34,106.52952134308066,-67.23528518036295,-69.14271684528418,238638.783422669
slab1,molB,nset35,8.135111751684974,-153.19802290405386,-121.18923460776534,238639.054945697
slab1,molB,nset36,27.498973646385963,112.31527285086747,47.00958810721221,238639.011415175
slab1,molB,nset37,-23.817691170668468,132.47395984613667,-30.21506398973287,238639.042874753
slab1,molB,nset38,-139.05944033463538,-125.93939715704221,-51.71392806724802,238638.300568153
slab1,molB,nset39,9.396152957288592,100.3434418509849,157.43404497392845,238638.957759137
slab1,molB,nset40,77.05315838071385,-60.777180702157324,-157.34696442070754,238638.770975983
slab1,molB,nset41,-156.0703304703344,-90.96116927782805,33.21755528271183,238638.700461648
slab1,molB,nset42,59.74994158748521,-5.245274399677413,-179.2359671634671,238638.518680921
slab1,molB,nset43,113.49434992555183,-72.86601225604389,163.49973427746784,238638.773369111
slab1,molB,nset44,42.288637652134156,-156.18689001884366,11.502326020851768,238639.059348223
slab1,molB,nset45,-20.460947161468795,38.2069471027981,-11.238838087581627,238638.702241523
slab1,molB,nset46,-146.63252471327945,159.30675024599077,152.50256504413136,238639.020154648
slab1,molB,nset47,-132.15882808330628,-80.53362008733397,-141.1210869121678,238638.693049783
slab1,molB,nset48,-149.38982746667511,-59.82997741618118,-19.260499265762576,238638.702201059
slab1,molB,nset49,-1.0383300222140406,-33.519676388443486,-65.93696164305985,238638.966074319
slab1,molB,nset50,13.084025873459922,-98.56298638629082,-176.99226647366638,238638.70315556
slab1,molB,nset51,150.45749532253416,138.87460504966924,-23.191216220669105,238638.784147534
slab1,molB,nset52,77.01515923422312,68.073602436123,-26.392621150279325,238638.691654445
slab1,molB,nset53,-146.5012877621637,-69.90681364273009,-135.46649194096918,238639.059978434
slab1,molB,nset54,89.80305768444754,29.065523425351103,89.9632406656541,238638.342752049
slab1,molB,nset55,92.66216665121834,12.91259619843379,66.52405689904771,238638.369303078
slab1,molB,nset56,118.25108211757669,-169.71794592995167,-179.38377406501868,238638.776902063
slab1,molB,nset57,14.815925347811799,98.81029123388112,129.21532591122553,238638.954240975
slab1,molB,nset58,113.97998102279291,-68.02701892885526,139.29179942826823,238638.441943269
slab1,molB,nset59,-88.6172866524398,160.44454779669013,-47.36203083111582,238638.832193826
slab1,molB,nset60,-167.5275569901777,61.78809442028887,-120.09240014064088,238639.012506091
slab1,molB,nset61,48.274184859770514,-24.83268695081057,-175.467941475042,238638.518312511
slab1,molB,nset62,179.49743199406623,-53.09567887525944,97.92214452207486,238639.052350625
slab1,molB,nset63,-64.699299869033,142.0778322644702,74.82310016863559,238638.887029754
slab1,molB,nset64,79.69263652948706,-33.37112797676602,36.42034136115396,238638.682643933
slab1,molB,nset65,173.3815223867635,-164.23656667722602,-67.72542379799178,238638.362214433
slab1,molB,nset66,54.396078817428105,-30.2403165759265,75.29323345354194,238638.378783821
slab1,molB,nset67,51.29250351718724,115.97153255791437,105.9808054364812,238639.01163487
slab1,molB,nset68,-117.83548710732981,-118.82936794646939,-51.070886031869804,238638.94802461
slab1,molB,nset69,100.3467506572847,42.91412576812121,101.26130415596043,238638.914594079
slab1,molB,nset70,16.22296276297797,2.354824197479246,-36.035628861814956,238638.619272139
slab1,molB,nset71,27.89028875942239,-138.76374269358564,52.185888893745044,238638.706469316
slab1,molB,nset72,-57.4443361995049,130.67964006071588,-71.65874017290031,238638.913373007
slab1,molB,nset73,36.986331786745296,-1.8610599677198252,-91.25172182077367,238638.394111166
slab1,molB,nset74,45.63013815853367,-74.95562935549671,-74.82465666164116,238638.801069362
slab1,molB,nset75,119.29037664257652,163.71410679815892,153.0246741250013,238638.443738425
slab1,molB,nset76,6.792063730608845,-103.54993834314466,55.730118155324504,238638.692219302
slab1,molB,nset77,64.0086314739527,-161.9360574345473,-53.671983661139436,238638.522542522
slab1,molB,nset78,-173.24565001702229,-123.45719740136968,144.107123983985,238638.77757489
slab1,molB,nset79,109.81353022909849,-115.80404053980193,-109.5904313806207,238638.952177659
slab1,molB,nset80,-8.240111576211376,150.25568955019503,-35.97681686440177,238639.105635261
slab1,molB,nset81,-29.875027363153777,-152.09395069754476,89.20831649581709,238639.076359895
slab1,molB,nset82,136.61668778731644,-171.46341265847155,118.7797385862894,238638.361888764
slab1,molB,nset83,-67.80890359073925,-128.49350335917364,167.15714374230646,238638.689450074
slab1,molB,nset84,122.69566238035662,56.081096549792136,-21.22044017975813,238638.691293099
slab1,molB,nset85,51.04763208956058,60.04704390284536,-76.83632606209682,238638.693047587
slab1,molB,nset86,51.080219513406036,80.57672396285221,-114.1392688343646,238638.838347127
slab1,molB,nset87,167.3359890604018,-29.4964763142259,35.437631781456105,238639.024359567
slab1,molB,nset88,86.81540033274945,127.50121935292634,147.8260877373216,238638.77063834
slab1,molB,nset89,-66.51276918133594,158.08527635753939,136.28430953679475,238638.161904579
slab1,molB,nset90,-103.30261278135595,91.9797703707157,-31.934277951784395,238638.771211262
slab1,molB,nset91,-9.61374602148669,38.11642645963735,57.08516911011702,238638.877724854
slab1,molB,nset92,118.94731626845123,54.81363935456906,-87.8474587665898,238638.950744428
slab1,molB,nset93,-42.98807719197475,162.86322554463317,17.866754658579282,238638.423021677
slab1,molB,nset94,-69.14222727815306,-84.03043555426083,64.2984145142614,238638.801000793
slab1,molB,nset95,54.10930881022591,105.06973912432625,-135.42049921177139,238638.956127523
slab1,molB,nset96,-162.16398362579423,-139.43719141623987,-10.997127960422091,238638.702347016
slab1,molB,nset97,179.53445527164155,67.70641826999531,-22.82912445504826,238638.954528936
slab1,molB,nset98,45.123546751921026,113.13328643763282,152.91998238132243,238638.770956491
slab1,molB,nset99,51.07652193043015,-91.30296850795676,168.1690861554481,238638.701196901
slab1,molB,nset100,-136.37750837418963,-81.15202981941381,-82.93781883400409,238638.772197394
slab1,molC,nset1,-86.0550443096885,79.97582855035171,177.63784781359925,224280.889759628
slab1,molC,nset2,4.386888888150793,85.45394212363203,79.05887179401253,224280.721316454
slab1,molC,nset3,14.663971859578282,-46.012244535042214,-121.56504630470204,224280.973978168
slab1,molC,nset4,16.01022626554959,120.35506395153834,63.9108188826161,224280.91648394
slab1,molC,nset5,-74.99227409315677,125.42728793562253,-9.526358747140023,224280.627094514
slab1,molC,nset6,133.4105468819218,-79.7040480646034,151.60021759988047,224280.582421469
slab1,molC,nset7,-160.57403840064615,-137.98777628577847,31.18239385245633,224280.851443946
slab1,molC,nset8,-72.00948138071197,-107.3815158275346,74.05683580770628,224280.641901608
slab1,molC,nset9,133.4452013761907,-123.92657157929833,-32.597689820481776,224281.191522453
slab1,molC,nset10,70.77380316273943,8.075921646994374,34.648201973246614,224281.178250901
slab1,molC,nset11,118.79131286258882,28.41690461349677,-108.87727485691471,224280.78214111
slab1,molC,nset12,171.5185493670557,107.54923811503232,66.13802054628499,224280.633088922
slab1,molC,nset13,20.997207634274275,-136.69246226955647,-113.42595151951109,224280.601629248
slab1,molC,nset14,106.52326769330006,30.39939119825374,-92.06962630944822,224280.721332971
slab1,molC,nset15,-176.32297632280873,-161.58520457813796,137.41611576111063,224280.643379753
slab1,molC,nset16,65.73567213952518,150.11874270146728,3.0232000165791533,224280.937357682
slab1,molC,nset17,132.8908614159737,-104.15089781130375,-41.05995026607155,224280.862379898
slab1,molC,nset18,-107.20538907512557,-108.57828966538173,29.127411473553053,224280.582667841
slab1,molC,nset19,-87.94888699268141,20.241637113918642,-155.3695610933393,224280.939459467
slab1,molC,nset20,30.55871315372741,96.59365093069914,148.26953618586055,224280.780830793
slab1,molC,nset21,-152.48384401675315,83.30231536866671,103.15680233932738,224280.641198496
slab1,molC,nset22,-72.60178721090323,9.808937532484805,-10.217198171902169,224280.949300697
slab1,molC,nset23,32.941114412838886,-114.01376136164873,18.311407046874535,224280.869264508
slab1,molC,nset24,-149.0134769183403,-89.63133539065663,-91.8245605597828,224280.865731463
slab1,molC,nset25,28.684470072436852,-80.15969517308602,-18.418194538451587,224280.87202005
slab1,molC,nset26,-75.3786307061271,-138.25283058919211,-164.2335143870653,224280.92688416
slab1,molC,nset27,71.58060971524847,-118.81509118761826,118.62114095266867,224280.999097687
slab1,molC,nset28,-72.94363074426946,-155.14179487008818,-146.7019663703092,224280.734548595
slab1,molC,nset29,-80.25900263662449,-141.06421143481117,-1.8400707395468885,224280.874813064
slab1,molC,nset30,-10.394568628110903,-77.41532917743348,-79.12785502097961,224280.584981545
slab1,molC,nset31,114.54649377794146,-78.85717371764574,147.66602194941828,224280.582903836
slab1,molC,nset32,42.96584625295284,133.60478525561928,-6.379533208929047,224280.938774255
slab1,molC,nset33,120.69452168513311,151.23360379122875,135.65690549373375,224281.051294219
slab1,molC,nset34,104.39373116266069,171.50100573652458,113.63211269434231,224281.051066018
slab1,molC,nset35,80.05845618012364,-51.1756436087862,-7.927500339626221,224280.967026465
slab1,molC,nset36,146.09526723435653,-94.42657436011949,-150.38585528472453,224280.624406191
slab1,molC,nset37,-165.64143949388523,170.48959821014245,-51.75771060391094,224280.877407993
slab1,molC,nset38,178.45248074320983,150.26738436749235,-101.5382845335361,224280.625495396
slab1,molC,nset39,-14.388088045403464,118.9584638177908,147.4634856299179,224280.695101579
slab1,molC,nset40,87.65589596034425,157.27460890638002,29.571313049522303,224280.93638502
slab1,molC,nset41,-38.165857905364305,-41.14158291600552,-105.26132380052545,224280.583116588
slab1,molC,nset42,-122.19832401210985,-124.47805559713,157.18624644105444,224280.865581873
slab1,molC,nset43,148.08069696030316,151.06158092533656,112.9204634321298,224281.011778787
slab1,molC,nset44,-82.3393690413929,156.58199793735304,-135.71897331212904,224280.781869181
slab1,molC,nset45,113.5429422964346,-47.73252123179719,50.723538479558385,224280.73399135
slab1,molC,nset46,-15.751074687687748,-18.65258286584381,154.6483002272866,224280.824601531
slab1,molC,nset47,62.19551976439237,105.92765529110005,121.08038974177202,224280.781811881
slab1,molC,nset48,-104.31497262292177,111.06569377401473,-127.48844108713001,224280.765984491
slab1,molC,nset49,-103.84410189365828,-127.67487643124818,3.598179138517935,224280.874636317
slab1,molC,nset50,-170.08342765969854,0.9610275724181747,-76.93592583639693,224280.517741707
slab1,molC,nset51,129.35302060763905,84.55675974927539,138.25314097020737,224280.664521764
slab1,molC,nset52,59.427214695564885,70.7688704771933,-39.14329731679558,224280.972149295
slab1,molC,nset53,-160.26362616986975,163.345959961069,21.678507421346353,224280.694145893
slab1,molC,nset54,-138.7009288857928,131.43609738171443,48.5655911438227,224280.698579093
slab1,molC,nset55,127.47426742028642,104.88858652968361,-14.322233897222304,224280.74815362
slab1,molC,nset56,60.80137254312211,26.849576503936134,-124.9883360797898,224280.748885271
slab1,molC,nset57,29.28833796966319,89.35334430105405,168.25547356399886,224280.721963933
slab1,molC,nset58,178.6157092813496,-158.01450011689766,-136.05218129013292,224280.951339846
slab1,molC,nset59,-65.99753276843799,19.524417846155956,-7.290347499034709,224280.94766699
slab1,molC,nset60,111.6384242970916,175.28747837734022,119.78591656573218,224281.051246657
slab1,molC,nset61,77.4036769561082,-174.73246076689165,12.18025253169597,224281.008992854
slab1,molC,nset62,-156.73358752021198,162.00645050750228,51.79639511087626,224280.632239373
slab1,molC,nset63,83.19942908314653,-29.73915504899975,-81.01227902970109,224281.339292828
slab1,molC,nset64,-165.29275795216017,55.408334812003375,124.625143182383,224280.937625081
slab1,molC,nset65,-157.29381385563474,-1.72104517967324,20.627642345362432,224280.68853177
slab1,molC,nset66,-98.79664376164862,-117.70444316747668,86.7141157595338,224280.643496911
slab1,molC,nset67,8.79574387401476,79.82157553776511,-177.48855882328306,224280.780382457
slab1,molC,nset68,67.81663067373472,120.29606792775076,-58.81973191669937,224280.890152477
slab1,molC,nset69,33.135357364417416,-23.667262657306367,131.6202262525107,224280.733752452
slab1,molC,nset70,-19.53857304444267,-86.36130690417953,169.45347092407394,224280.798130099
slab1,molC,nset71,-103.99198849859947,-97.0243148141418,151.32805655029864,224280.934552708
slab1,molC,nset72,96.99512584553139,-108.11962498682709,179.74114182072339,224280.582658115
slab1,molC,nset73,-5.275699282286979,-10.849669357616136,-39.05622264826354,224280.64448737
slab1,molC,nset74,-32.84491659316694,43.048638320157295,6.246520062969552,224280.946748875
slab1,molC,nset75,-113.92503827409236,-19.70524620612784,-159.6137191381938,224280.742252829
slab1,molC,nset76,147.4134534448416,-56.30485674947464,120.94504282855945,224280.541612312
slab1,molC,nset77,76.28003913852888,-32.83557893675936,-161.91265982384033,224280.8751448
slab1,molC,nset78,-51.82456785027486,130.4483458509502,21.716051871587837,224280.625427476
slab1,molC,nset79,166.1730560816781,129.9974639441964,-6.303888959575289,224280.77911397
slab1,molC,nset80,59.22970237042594,-75.79324738761596,14.965100105703726,224280.969444342
slab1,molC,nset81,113.32141871077914,158.73065642244876,78.75214650099724,224281.013690043
slab1,molC,nset82,-164.80018141977914,-77.23958432951783,166.58160437974976,224280.625208491
slab1,molC,nset83,-177.47454679556384,-22.29489537161885,-159.73464366906123,224280.727002882
slab1,molC,nset84,-122.18229859936696,70.49018695249055,105.51007958738484,224280.749365985
slab1,molC,nset85,-173.33663481160323,-89.06054752104362,82.61356786415365,224280.581670781
slab1,molC,nset86,70.9885473109623,116.6740299958127,170.38672914205142,224280.781001247
slab1,molC,nset87,-99.11027433780716,-39.13797939532208,120.39866622642762,224280.871990822
slab1,molC,nset88,-115.07424830178549,108.60798353317028,-166.9696192093458,224280.780634253
slab1,molC,nset89,-44.06836931959907,139.5927109747364,-99.78094080087669,224280.974330282
slab1,molC,nset90,-105.1482008812316,-131.04335862489876,-4.782351079212731,224280.877331852
slab1,molC,nset91,-170.13742625004195,46.53446652176049,170.88699024460283,224281.033110332
slab1,molC,nset92,-88.52886068557548,-25.789641238189148,2.637373391828703,224280.545171826
slab1,molC,nset93,-18.20757410852039,87.96891081345416,-169.68754341054142,224280.747910627
slab1,molC,nset94,164.13784339844477,16.967651203477857,177.81835714162315,224280.62292516
slab1,molC,nset95,-77.88041611240419,-2.4321377159259328,54.84091608576199,224280.9586127
slab1,molC,nset96,-143.58455739341815,-143.616255012406,70.67441840341604,224280.825230329
slab1,molC,nset97,17.75489441583116,44.24759355881616,-55.71105531992663,224280.757905125
slab1,molC,nset98,134.08288744097007,16.973595313470838,-150.63477866502615,224280.699918295
slab1,molC,nset99,-93.42777677206283,-17.013094666256904,-157.35478447070193,224280.819136635
slab1,molC,nset100,144.76104258157545,148.84898206990357,-116.54138160518414,224280.958280703
